"BFY","FTYP","FUNDTYPE","DEPARTMENT","RSRC","REVSOURCE","BUDCURR","REVBFY"
"2025","GNFD","General Fund","Dallas Police Department","7211","Chgs Serv-City Wide Over/Short","0","2 052,43"
"2025","GNFD","General Fund","Dallas Police Department","7423","Chgs Serv-Accident Reports","15 000","11 632,7"
"2025","GNFD","General Fund","Dallas Police Department","7456","Misc for Services","125 000","311 443,44"
"2025","GNFD","General Fund","Dallas Police Department","7547","State Fair Patrol Revenues","2 530 000","3 077 762,13"
"2025","GNFD","General Fund","Dallas Police Department","7550","Service Charge Nsf Checks","0","30"
"2025","GNFD","General Fund","Dallas Police Department","7554","ENP-extended Neighborhood Patrol Program","1 287 618","466 729,05"
"2025","GNFD","General Fund","Dallas Police Department","7565","PEB-Police Equipment Billing Program","366 149","343 927,95"
"2025","GNFD","General Fund","Dallas Police Department","8000","Fines/For-Notification Fee","67 835","46 350"
"2025","GNFD","General Fund","Dallas Police Department","8001","Fines/For-Storg Fee-Auto Pnd","409 335","340 441,93"
"2025","GNFD","General Fund","Dallas Police Department","8002","Fines/For-Wreckr Fee-Auto Pnd","476 185","436 899,47"
"2025","GNFD","General Fund","Dallas Police Department","8003","Impoundment  Fee Dpd Auto Pnd","386 435","413 520,93"
"2025","GNFD","General Fund","Dallas Police Department","8039","Mandatory Crime Reduction Program Fee","1 400","1 423,17"
"2025","GNFD","General Fund","Dallas Police Department","8047","Habitual Criminal Abatement - Residential Property","25 000","15 628,38"
"2025","GNFD","General Fund","Dallas Police Department","8048","Habitual Criminal Abatement - Non-Residential Property","0","49 904"
"2025","GNFD","General Fund","Dallas Police Department","8100","Interest On Pooled Invest-Cash","0","1 141,18"
"2025","GNFD","General Fund","Dallas Police Department","8104","Accrued Interest On Poold Inv","0","-31,27"
"2025","GNFD","General Fund","Dallas Police Department","8116","Amortized Discount/Premium Int","0","304,77"
"2025","GNFD","General Fund","Dallas Police Department","8424","Misc-Taxable Sales","11 600","21 973,46"
"2025","GNFD","General Fund","Dallas Police Department","8428","Misc-Misc Revenue","7 750","17 488,93"
"2025","GNFD","General Fund","Dallas Police Department","8433","Misc-Uncl Mon-Pol Prop Rm N/T","200 000","272 289,99"
"2025","GNFD","General Fund","Dallas Police Department","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Dallas Police Department","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Dallas Police Department","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Dallas Police Department","9201","Intfd Rev-Tran Fr Othr Fds-Rev","0","900 000"
"2025","GNFD","General Fund","Dallas Police Department","9945","Inception of Capital Lease-GASB 87","0","0"
"2025","GNFD","General Fund","Dallas Police Department","9946","Inception of SBITA-GASB96","0","0"
"2025","GNFD","General Fund","Dallas Police Department","R114","Gain/Loss Sale Of Investment","0","-6,55"
"2025","GNFD","General Fund","Information and Technology Services","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Information and Technology Services","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Office Of Economic Development","7399","Public Improvement Dist Revenu","30 000","60 000"
"2025","GNFD","General Fund","Office Of Economic Development","7658","Applicant Underwriting Fees","0","11 000"
"2025","GNFD","General Fund","Office Of Economic Development","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Office Of Economic Development","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Office Of Economic Development","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Equipment and Fleet Management","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Equipment and Fleet Management","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Environmental & Health Service","8100","Interest On Pooled Invest-Cash","0","296 021,44"
"2025","GNFD","General Fund","Environmental & Health Service","8104","Accrued Interest On Poold Inv","0","89 960,21"
"2025","GNFD","General Fund","Environmental & Health Service","8116","Amortized Discount/Premium Int","0","176 619,51"
"2025","GNFD","General Fund","Environmental & Health Service","R114","Gain/Loss Sale Of Investment","0","-8 826,2"
"2025","GNFD","General Fund","Facilities and Real Estate Management","7277","Chg Serv-Interest On Del Accts","37 890","29 590,5"
"2025","GNFD","General Fund","Facilities and Real Estate Management","7279","Chgs Serv-Atm Service Fees","13 830","11 380"
"2025","GNFD","General Fund","Facilities and Real Estate Management","7442","Arts District Garage Non Taxbl","500 000","541 666,71"
"2025","GNFD","General Fund","Facilities and Real Estate Management","7550","Service Charge Nsf Checks","0","25"
"2025","GNFD","General Fund","Facilities and Real Estate Management","7580","Application Review Fees","651 700","85 000"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8200","License Fees","3 396 800","4 213 390"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8218","Naming/Pouring Rights/Sponsors","6 834","450"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8410","Misc-Rental Othr Properties","1 037 152","320 164,91"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8411","Misc-Gifts & Donations","0","4"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8428","Misc-Misc Revenue","1 377","2 130"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8440","Misc-Bullington St Truck Terminal","208 070","203 504"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8441","Misc-Bullington St Pedestrian","61 533","30 851,79"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Facilities and Real Estate Management","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Housing and Community Development","6503","Igovt Rev-Co Of Dallas-Tb Reim","463 267","0"
"2025","GNFD","General Fund","Housing and Community Development","8428","Misc-Misc Revenue","0","8 221"
"2025","GNFD","General Fund","Housing and Community Development","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Housing and Community Development","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Library","7278","Chgs Serv-Int On Del Accounts","0","119,99"
"2025","GNFD","General Fund","Library","7291","GED Testing Center Revenue","6 400","6 262,5"
"2025","GNFD","General Fund","Library","7431","Chgs Serv-Lib Non-Res Fee Crds","135 000","175 225"
"2025","GNFD","General Fund","Library","7456","Misc for Services","0","198 171,53"
"2025","GNFD","General Fund","Library","7540","Meeting Room Charges","27 535","36 045"
"2025","GNFD","General Fund","Library","8004","Fines/For-Library","5 060","17 945,38"
"2025","GNFD","General Fund","Library","8424","Misc-Taxable Sales","260","468,01"
"2025","GNFD","General Fund","Library","8428","Misc-Misc Revenue","206 000","115 054,17"
"2025","GNFD","General Fund","Library","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Library","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Library","8552","Bad Check Fees","100","0"
"2025","GNFD","General Fund","Library","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Mayor and City Council","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Mayor and City Council","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Office of Management Services","6511","Igovt Rev-Dallas County","1 300 000","1 300 000"
"2025","GNFD","General Fund","Office of Management Services","7211","Chgs Serv-City Wide Over/Short","0","-1,71"
"2025","GNFD","General Fund","Office of Management Services","7419","Chgs Serv-Vital Statistics","1 850 000","1 855 570"
"2025","GNFD","General Fund","Office of Management Services","7514","Air Pollution Emmission Fee","254 693","224 833"
"2025","GNFD","General Fund","Office of Management Services","7876","Private Development Review","91 764","119 239,22"
"2025","GNFD","General Fund","Office of Management Services","8100","Interest On Pooled Invest-Cash","0","573,39"
"2025","GNFD","General Fund","Office of Management Services","8200","License Fees","0","18 976,61"
"2025","GNFD","General Fund","Office of Management Services","8410","Misc-Rental Othr Properties","100 000","89 670,5"
"2025","GNFD","General Fund","Office of Management Services","8411","Misc-Gifts & Donations","0","104 994,43"
"2025","GNFD","General Fund","Office of Management Services","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Office of Management Services","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Office of Management Services","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","City Marshal's Office","7454","Chgs Serv-Parking","10 000","22 567,34"
"2025","GNFD","General Fund","City Marshal's Office","7554","ENP-extended Neighborhood Patrol Program","0","5 336"
"2025","GNFD","General Fund","City Marshal's Office","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","City Marshal's Office","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","City Marshal's Office","8550","Security Services","160 000","155 424,14"
"2025","GNFD","General Fund","City Marshal's Office","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Office of Arts and Culture","7219","Chgs Serv-Bldg Use Fee","731 690","1 670 752,42"
"2025","GNFD","General Fund","Office of Arts and Culture","7289","Other Collectible Cost Recopument","150 752","96 540,78"
"2025","GNFD","General Fund","Office of Arts and Culture","7437","Facility Maintenance Charge-Tenants","100 156","70 514,5"
"2025","GNFD","General Fund","Office of Arts and Culture","7467","Security Chrgs-Non-Taxable","84 557","114 989,88"
"2025","GNFD","General Fund","Office of Arts and Culture","7550","Service Charge Nsf Checks","0","35"
"2025","GNFD","General Fund","Office of Arts and Culture","7813","Chgs Serv-Service Charges","314 461","199 013"
"2025","GNFD","General Fund","Office of Arts and Culture","7824","Chgs Serv-Concessions","179 582","576 746,64"
"2025","GNFD","General Fund","Office of Arts and Culture","7845","Parking-tax exempt/non taxable","8 400","8 736"
"2025","GNFD","General Fund","Office of Arts and Culture","8100","Interest On Pooled Invest-Cash","0","80,7"
"2025","GNFD","General Fund","Office of Arts and Culture","8116","Amortized Discount/Premium Int","0","23,73"
"2025","GNFD","General Fund","Office of Arts and Culture","8428","Misc-Misc Revenue","30 466","27 525,88"
"2025","GNFD","General Fund","Office of Arts and Culture","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Office of Arts and Culture","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Office of Arts and Culture","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Office of the Inspector General","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Transportation and Public Works","6311","Parking Lot(Fair Park)Net Rev","0","2 500"
"2025","GNFD","General Fund","Transportation and Public Works","6313","Lics/Pmts-Dance Halls","91 867","22 573"
"2025","GNFD","General Fund","Transportation and Public Works","6369","Lics/Pmts-Valet Parking Permit","142 800","164 489,03"
"2025","GNFD","General Fund","Transportation and Public Works","6377","Residential Parking Stickers","11 290","5 718,72"
"2025","GNFD","General Fund","Transportation and Public Works","6380","Application & Signs Fee Cwrp","5 000","694"
"2025","GNFD","General Fund","Transportation and Public Works","6390","Lics/Pmts-Ambulance","0","8 617"
"2025","GNFD","General Fund","Transportation and Public Works","6393","Lics/Pmts-Emergency Wrecker Fee","0","87"
"2025","GNFD","General Fund","Transportation and Public Works","6394","Lics/Pmts-Transportation for Hire","0","3 898"
"2025","GNFD","General Fund","Transportation and Public Works","6395","Dockless Vehicle Permit","125 000","210 990,2"
"2025","GNFD","General Fund","Transportation and Public Works","6526","Igovt Rev-Misc Reimbursements","1 241 103","2 968 474,83"
"2025","GNFD","General Fund","Transportation and Public Works","7047","Miscellaneous Bldg Insp","2 964 000","4 387 727,78"
"2025","GNFD","General Fund","Transportation and Public Works","7277","Chg Serv-Interest On Del Accts","0","33 629,96"
"2025","GNFD","General Fund","Transportation and Public Works","7458","Chgs Serv-Street Lights","947 500","1 011 692,67"
"2025","GNFD","General Fund","Transportation and Public Works","7514","Air Pollution Emmission Fee","0","0"
"2025","GNFD","General Fund","Transportation and Public Works","7518","Petition No Parking","19 300","917"
"2025","GNFD","General Fund","Transportation and Public Works","7521","Thoroughfare Admendment Fee","25 400","34 849,27"
"2025","GNFD","General Fund","Transportation and Public Works","7550","Service Charge Nsf Checks","0","2 340"
"2025","GNFD","General Fund","Transportation and Public Works","758A","Small Cell Application Review Fees","120 000","0"
"2025","GNFD","General Fund","Transportation and Public Works","8007","Fines/Parking Fines","5 454 000","4 536 498,91"
"2025","GNFD","General Fund","Transportation and Public Works","8035","Fines/Red Light Cameras","0","11 418,6"
"2025","GNFD","General Fund","Transportation and Public Works","8041","NON-taxable Parking Lot Fees","945 000","849 951,56"
"2025","GNFD","General Fund","Transportation and Public Works","8042","NON-taxable Parking Permit Revenue","0","3 625"
"2025","GNFD","General Fund","Transportation and Public Works","8043","NON-taxable Parking Meter Fees","3 088 476","2 924 131,82"
"2025","GNFD","General Fund","Transportation and Public Works","804H","NON-taxable Parking Meter Hooding","33 259","179 514,01"
"2025","GNFD","General Fund","Transportation and Public Works","8406","Misc-Assessments","0","-801,46"
"2025","GNFD","General Fund","Transportation and Public Works","8410","Misc-Rental Othr Properties","586 689","804 678,67"
"2025","GNFD","General Fund","Transportation and Public Works","8428","Misc-Misc Revenue","470 000","42 106,68"
"2025","GNFD","General Fund","Transportation and Public Works","8492","Misc-Developer/Contractor Participation/contribution","0","27 500"
"2025","GNFD","General Fund","Transportation and Public Works","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Transportation and Public Works","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Transportation and Public Works","8530","Court Cost-Child Safety/School","465 000","470 180"
"2025","GNFD","General Fund","Transportation and Public Works","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Transportation and Public Works","9303","Copy Service Sales Non Taxable","0","500"
"2025","GNFD","General Fund","Planning and Development","7040","Certificate Of Occupancy","0","0"
"2025","GNFD","General Fund","Planning and Development","704D","Demolition Permit","2 000","4 800"
"2025","GNFD","General Fund","Planning and Development","704S","Bldg Permit Single Family","8 000","13 000"
"2025","GNFD","General Fund","Planning and Development","704U","Unauthorized Cover Up Fee","7 200","8 400"
"2025","GNFD","General Fund","Planning and Development","7401","Zoning/Lndmk Sign Applic Fees","0","1 050"
"2025","GNFD","General Fund","Planning and Development","7476","Chgs Serv-Wellness Prog Rev","0","15,65"
"2025","GNFD","General Fund","Planning and Development","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Planning and Development","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Planning and Development","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Human Resources","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Human Resources","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Park and Recreation","7045","After Hours Inspection","0","2,49"
"2025","GNFD","General Fund","Park and Recreation","7200","Chgs Serv-Tennis Tourn Ct Fee","10 811","0"
"2025","GNFD","General Fund","Park and Recreation","7201","Chgs Serv-Tennis League Ct Fee","10 980","0"
"2025","GNFD","General Fund","Park and Recreation","7202","Chgs Serv-Team Registration","29 811","24 332,9"
"2025","GNFD","General Fund","Park and Recreation","7203","Chgs Serv-Special Events","209 000","184 100,5"
"2025","GNFD","General Fund","Park and Recreation","7204","Chgs Serv-Physical Fitness","205 860","92 015,74"
"2025","GNFD","General Fund","Park and Recreation","7208","Chgs Serv-Day Participation Child","51 000","43 314"
"2025","GNFD","General Fund","Park and Recreation","7210","Chgs Serv-Swim Pool Card Age 18+ / Group Mission","277 863","112 679,2"
"2025","GNFD","General Fund","Park and Recreation","7211","Chgs Serv-City Wide Over/Short","0","-173,72"
"2025","GNFD","General Fund","Park and Recreation","7212","Chgs Serv-Contract Classes","686 567","1 162 309,77"
"2025","GNFD","General Fund","Park and Recreation","7213","Chgs Serv-Swimming Pools 11&-","596 766","69 652,4"
"2025","GNFD","General Fund","Park and Recreation","7214","Chgs Serv-Swim Pool Age 12/17","820 764","354 150,8"
"2025","GNFD","General Fund","Park and Recreation","7215","Chgs Serv-Swims Pools Family/Season Pass","67 000","47 649,27"
"2025","GNFD","General Fund","Park and Recreation","7216","Chgs Serv-Swim Pool Rental","35 000","31 445"
"2025","GNFD","General Fund","Park and Recreation","7217","Chgs Serv-Swimming Lessons","402 317","120 207,98"
"2025","GNFD","General Fund","Park and Recreation","7218","Chgs Serv-Picnic/Pavilion Rental Fee","441 796","202 892,2"
"2025","GNFD","General Fund","Park and Recreation","7219","Chgs Serv-Bldg Use Fee","781 911","74 965,32"
"2025","GNFD","General Fund","Park and Recreation","721A","Chgs Serv-Adult Admission Bahama Beach","640 214","617 553,65"
"2025","GNFD","General Fund","Park and Recreation","721B","Chgs Serv-Cooler Entry Fee Bahama Beach","19 699","81 345"
"2025","GNFD","General Fund","Park and Recreation","721C","Chgs Serv-Locker Rental Bahama Beach","21 000","12 428,44"
"2025","GNFD","General Fund","Park and Recreation","721D","Chgs Serv-Jr Admission Bahama Beach","111 000","80 692,35"
"2025","GNFD","General Fund","Park and Recreation","7220","Recreation Small Room Fee","44 851","20 724,78"
"2025","GNFD","General Fund","Park and Recreation","7221","Chgs Serv-Basketball Fee1/2/Ct","20 000","11 327"
"2025","GNFD","General Fund","Park and Recreation","7222","Civic Reservation","2 440","1 090"
"2025","GNFD","General Fund","Park and Recreation","7223","Chgs Serv-Basketball Fee Full","164 874","168 904,72"
"2025","GNFD","General Fund","Park and Recreation","7224","Non-Resident Adult Activy Card","20 550","52 923,32"
"2025","GNFD","General Fund","Park and Recreation","7225","Tennis Singles Court Fee","5 190","0"
"2025","GNFD","General Fund","Park and Recreation","7226","Chgs Serv-Tennis Doubles Court Fee","21 489","0"
"2025","GNFD","General Fund","Park and Recreation","7227","Receration Center Id 2-17","0","1 263,44"
"2025","GNFD","General Fund","Park and Recreation","7228","Recreation Center Id 18-62","63 000","74 423,06"
"2025","GNFD","General Fund","Park and Recreation","7229","Receration Center Id 63-Over","28 287","48 870,39"
"2025","GNFD","General Fund","Park and Recreation","7230","Recreation Large Room Fee","209 529","172 145,03"
"2025","GNFD","General Fund","Park and Recreation","7237","Tennis Lessons","40 382","0"
"2025","GNFD","General Fund","Park and Recreation","723A","Chgs Serv-Athletic Field Reven","515 948","471 573,11"
"2025","GNFD","General Fund","Park and Recreation","7241","Chgs Serv-Golfcar Cds Sr/Hhdcp","150","0"
"2025","GNFD","General Fund","Park and Recreation","7243","Chgs Serv-Golf Cards Jr Grnfee","9 800","11 837,71"
"2025","GNFD","General Fund","Park and Recreation","7244","Chgs Serv-Golf Punch Cards","31 393","185,03"
"2025","GNFD","General Fund","Park and Recreation","7245","Chgs Serv-Golf Cards Sr Grnfee","10 900","147,45"
"2025","GNFD","General Fund","Park and Recreation","7246","Chgs Serv-Golf Green Fees Jr","27 127","39 478,17"
"2025","GNFD","General Fund","Park and Recreation","7247","Chgs Serv-Golf Gren Fees Sr","491 189","471 131,59"
"2025","GNFD","General Fund","Park and Recreation","7248","Chgs Serv-Glf Bef 4PM Wkdy","353 642","336 624,59"
"2025","GNFD","General Fund","Park and Recreation","7249","Charg For-Golf Grnfees Bef4HOL","1 132 288","974 324,21"
"2025","GNFD","General Fund","Park and Recreation","7250","Charg For-Glf Gf Aft 4PM Wkdy","245 670","216 527,45"
"2025","GNFD","General Fund","Park and Recreation","7251","Chgs Serv-Glf Gf Aft 4PM Hol","363 087","401 432,6"
"2025","GNFD","General Fund","Park and Recreation","7252","Chgs Serv-Golf Pro Revenue Commission","481 769","566 715,96"
"2025","GNFD","General Fund","Park and Recreation","7255","Sundown Golf Fees","294 148","454 088,65"
"2025","GNFD","General Fund","Park and Recreation","7264","Chgs Serv-Portable Fd&Drnk Con","0","13 000"
"2025","GNFD","General Fund","Park and Recreation","7282","Recreation Center Id 06?11","0","1 843,31"
"2025","GNFD","General Fund","Park and Recreation","7283","Staff Taught Rec Class","442 714","8 079,3"
"2025","GNFD","General Fund","Park and Recreation","7550","Service Charge Nsf Checks","0","25"
"2025","GNFD","General Fund","Park and Recreation","7551","Pro Shop Utility Revenue","109 322","71 923,91"
"2025","GNFD","General Fund","Park and Recreation","7552","Greenhouse Utilities Revenue","45 000","608,59"
"2025","GNFD","General Fund","Park and Recreation","7710","Concession Revenue: Food/Beverage","0","3 749,64"
"2025","GNFD","General Fund","Park and Recreation","7821","Cable Television Installation","0","21"
"2025","GNFD","General Fund","Park and Recreation","7824","Chgs Serv-Concessions","11 444","15 694,76"
"2025","GNFD","General Fund","Park and Recreation","8411","Misc-Gifts & Donations","0","163 900"
"2025","GNFD","General Fund","Park and Recreation","8424","Misc-Taxable Sales","197 814","255 181,71"
"2025","GNFD","General Fund","Park and Recreation","8428","Misc-Misc Revenue","0","20 465"
"2025","GNFD","General Fund","Park and Recreation","8446","Misc-Sale Cty Surp Prp/Txbl Sl","0","578"
"2025","GNFD","General Fund","Park and Recreation","8471","Misc-Rental Of Bldgs And Othr","40 371","51 149,88"
"2025","GNFD","General Fund","Park and Recreation","8481","Misc-Percent Mdse Sales Pk Prp","207 052","0"
"2025","GNFD","General Fund","Park and Recreation","8483","Misc-Building Lease","0","17 049,06"
"2025","GNFD","General Fund","Park and Recreation","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Park and Recreation","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","Park and Recreation","8706","Employee Contribution To Emsp","0","0"
"2025","GNFD","General Fund","Planning and Urban Design","704D","Demolition Permit","0","0"
"2025","GNFD","General Fund","Planning and Urban Design","704S","Bldg Permit Single Family","0","0"
"2025","GNFD","General Fund","Planning and Urban Design","704U","Unauthorized Cover Up Fee","0","0"
"2025","GNFD","General Fund","Procurement Services","7894","Rebates revenues","225 000","39 908,38"
"2025","GNFD","General Fund","Procurement Services","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","Procurement Services","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","City Secretary's Office","6511","Igovt Rev-Dallas County","0","88 264,4"
"2025","GNFD","General Fund","City Secretary's Office","751A","Chg Serv.-Open Records Requests.","15 000","22 590,51"
"2025","GNFD","General Fund","City Secretary's Office","7550","Service Charge Nsf Checks","0","0"
"2025","GNFD","General Fund","City Secretary's Office","8411","Misc-Gifts & Donations","0","501,49"
"2025","GNFD","General Fund","City Secretary's Office","8428","Misc-Misc Revenue","12 000","11 100"
"2025","GNFD","General Fund","City Secretary's Office","8495","City Contribution To Life","0","0"
"2025","GNFD","General Fund","City Secretary's Office","8496","City Contribution To Health Fund","0","0"
"2025","GNFD","General Fund","City Secretary's Office","9229","Intfd Rev-Refunds-Intr Fund Re","412 936","412 936"
"2025","GNFD","General Fund","City Secretary's Office","9303","Copy Service Sales Non Taxable","1 400","977,23"
"2025","GNFD","General Fund","Transportation","6369","Lics/Pmts-Valet Parking Permit","0","0"
"2025","GNFD","General Fund","Transportation","6377","Residential Parking Stickers","0","0"
"2025","GNFD","General Fund","Transportation","6395","Dockless Vehicle Permit","0","0"
"2025","GNFD","General Fund","Transportation","7458","Chgs Serv-Street Lights","0","0"
"2025","GNFD","General Fund","Transportation","7518","Petition No Parking","0","0"
"2025","GNFD","General Fund","Transportation","8007","Fines/Parking Fines","0","359 682,34"
"2025","GNFD","General Fund","Transportation","8035","Fines/Red Light Cameras","0","0"
"2025","GNFD","General Fund","Transportation","8041","NON-taxable Parking Lot Fees","0","0"
"2025","GNFD","General Fund","Transportation","8042","NON-taxable Parking Permit Revenue","0","0"
"2025","GNFD","General Fund","Transportation","8043","NON-taxable Parking Meter Fees","0","0"
"2025","GNFD","General Fund","Transportation","804H","NON-taxable Parking Meter Hooding","0","0"
"2025","GNFD","General Fund","Transportation","8410","Misc-Rental Othr Properties","0","0"
"2025","GNFD","General Fund","Transportation","8428","Misc-Misc Revenue","0","0"
"2025","GNFD","General Fund","Transportation","8530","Court Cost-Child Safety/School","0","0"
"2025","INSV","Internal Service Fund","Information and Technology Services","7456","Misc for Services","1 856 251","1 767 266,66"
"2025","INSV","Internal Service Fund","Information and Technology Services","7458","Chgs Serv-Street Lights","0","3 290"
"2025","INSV","Internal Service Fund","Information and Technology Services","7465","Chgs Serv-Liblost Borrowers Ca","0","3 290"
"2025","INSV","Internal Service Fund","Information and Technology Services","8100","Interest On Pooled Invest-Cash","140 681","1 352 025,82"
"2025","INSV","Internal Service Fund","Information and Technology Services","8104","Accrued Interest On Poold Inv","0","3 624,53"
"2025","INSV","Internal Service Fund","Information and Technology Services","8116","Amortized Discount/Premium Int","0","335 933,3"
"2025","INSV","Internal Service Fund","Information and Technology Services","8428","Misc-Misc Revenue","0","82 929,08"
"2025","INSV","Internal Service Fund","Information and Technology Services","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Information and Technology Services","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Information and Technology Services","8569","Electronic Circuits Telephone","12 674 046","13 941 705,43"
"2025","INSV","Internal Service Fund","Information and Technology Services","8706","Employee Contribution To Emsp","0","0"
"2025","INSV","Internal Service Fund","Information and Technology Services","9201","Intfd Rev-Tran Fr Othr Fds-Rev","0","2 553 375,86"
"2025","INSV","Internal Service Fund","Information and Technology Services","9400","Intrd Rev-Rental","13 948 622","13 965 551,51"
"2025","INSV","Internal Service Fund","Information and Technology Services","9413","Intfd-Desktop Services","1 694 724","16 621,08"
"2025","INSV","Internal Service Fund","Information and Technology Services","9414","Intfd-Telephone","13 702 331","15 045 764,5"
"2025","INSV","Internal Service Fund","Information and Technology Services","9415","Data Services Revenue","103 376 097","102 641 736,33"
"2025","INSV","Internal Service Fund","Information and Technology Services","R114","Gain/Loss Sale Of Investment","0","-7 305,43"
"2025","INSV","Internal Service Fund","Equip & Bldg Svcs","8415","Misc-Sale of Fixed Assets","0","-303 460"
"2025","INSV","Internal Service Fund","Equip & Bldg Svcs","8428","Misc-Misc Revenue","0","-449,87"
"2025","INSV","Internal Service Fund","Equip & Bldg Svcs","8437","Misc-Gain On Sle Of Fxd Asset","0","303 460"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","7887","Misc-Cng Fuel Sales To Non Cit","2 000","2 764,73"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8100","Interest On Pooled Invest-Cash","8 000","0"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8414","Misc-Auto Auction/Non-Tax Sls","675 714","1 164 446,72"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8428","Misc-Misc Revenue","20 000","6 874,62"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8446","Misc-Sale Cty Surp Prp/Txbl Sl","0","125 690"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","8706","Employee Contribution To Emsp","0","0"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","9400","Intrd Rev-Rental","43 613 834","42 995 296,77"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","9401","Intfd Rev-Fuel","23 705 485","22 436 948,22"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","9403","Commercial Chargeback","4 651 496","4 343 692,55"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","9405","Intfd Rev-Direct Work Order","420 000","1 193 594,14"
"2025","INSV","Internal Service Fund","Equipment and Fleet Management","9416","Intrd Rev-Motor Pool","212 505","0"
"2025","INSV","Internal Service Fund","Office of Management Services","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Office of Management Services","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Office of Management Services","8706","Employee Contribution To Emsp","0","0"
"2025","INSV","Internal Service Fund","Office of Management Services","9417","Intrd Rev-GO Bond Reimbursement","4 363 746","3 330 824,75"
"2025","INSV","Internal Service Fund","Office of Management Services","9421","Intrd Rev-Other Reimb for Non-Bond Projects","0","72 481,22"
